0.0,0.0,1.0,0.0
0.005449237860739232,0.04826176166534424,1.0,0.0
0.007228377275168896,0.013335257768630981,1.0,0.0
0.00468711624853313,0.029838193207979202,1.0,0.0
0.005988879036158324,0.009931168518960476,1.0,0.0
0.004205500474199653,0.02150697447359562,1.0,0.0
0.0040309850592166185,0.0014956570230424404,1.0,0.0
0.002826546016149223,0.014732006937265396,1.0,0.0
0.00420258566737175,0.011007893830537796,1.0,0.0
0.002851989702321589,0.009286576882004738,1.0,0.0
0.0035288315266370773,0.00760897109284997,1.0,0.0
0.004063305677846074,0.003948111552745104,1.0,0.0
0.0012553494656458498,0.03316807001829147,1.0,0.0
0.0012962600681930782,0.0005431652534753084,1.0,0.0
0.0067336517851799725,0.08198875188827515,1.0,0.0
2.1330825090408325,17.21468734741211,1.0,0.0
3.5047463893890383,15.018260955810547,1.0,0.0
5.192532205581665,13.000288009643555,1.0,0.0
6.2031293392181395,11.405280113220215,1.0,0.0
7.450461673736572,10.253965377807617,1.0,0.0
8.717537212371827,9.193472862243652,1.0,0.0
9.498475456237793,8.484992027282715,1.0,0.0
10.490614700317384,7.98261833190918,1.0,0.0
11.138572025299073,7.603360652923584,1.0,0.0
12.07202024459839,7.3065924644470215,1.0,0.0
12.669768333435059,7.074599742889404,1.0,0.0
13.539514732360841,6.895020008087158,1.0,0.0
14.482486724853516,6.721391677856445,1.0,0.0
15.03618564605713,6.610485553741455,1.0,0.0
15.897489738464357,6.524467945098877,1.0,0.0
16.469698905944824,6.4558916091918945,1.0,0.0
17.229123687744142,6.402590274810791,1.0,0.0
17.767484664916992,6.3607401847839355,1.0,0.0
18.513876914978027,6.329453945159912,1.0,0.0
22.478156089782715,6.202590465545654,1.0,0.0
23.339496231079103,6.187652111053467,1.0,0.0
23.875768089294436,6.176555156707764,1.0,0.0
24.84407901763916,6.166146755218506,1.0,0.0
25.377269554138184,6.156444072723389,1.0,0.0
26.16350440979004,6.148276329040527,1.0,0.0
26.705626487731934,6.1406683921813965,1.0,0.0
27.520997428894045,6.13299560546875,1.0,0.0
28.10123863220215,6.125553131103516,1.0,0.0
28.85738639831543,6.118881702423096,1.0,0.0
29.703604888916015,6.111774921417236,1.0,0.0
30.217222595214846,6.104613304138184,1.0,0.0
31.021991729736328,6.097844123840332,1.0,0.0
31.53028450012207,6.091781139373779,1.0,0.0
32.32961196899414,6.085495471954346,1.0,0.0
32.84842414855957,6.0789337158203125,1.0,0.0
33.5775146484375,6.073297500610352,1.0,0.0
34.07652053833008,6.067677974700928,1.0,0.0
34.840053176879884,6.062229633331299,1.0,0.0
35.34192924499512,6.0559563636779785,1.0,0.0
36.1039306640625,6.0495734214782715,1.0,0.0
36.62592544555664,6.04343318939209,1.0,0.0
